3,10,0.6586744785308838,0.0020325183868408203,
10,0.660006046295166,0.002058744430541992,
10,0.6635653972625732,0.0020368099212646484,
10,0.6645281314849854,0.0020227432250976562,
10,0.6568944454193115,0.0020487308502197266,
10,0.22500991821289062,0.0019931793212890625,
4,10,0.22005009651184082,0.0020873546600341797,
10,0.6603684425354004,0.002062082290649414,
10,1.2748610973358154,0.0022895336151123047,
10,1.1434078216552734,0.002038717269897461,
4,0.1391129493713379,0.0007569789886474609,
4,0.5736486911773682,0.0007963180541992188,
10,1.2428019046783447,0.0020689964294433594,
4,1.2659876346588135,0.0007767677307128906,
3,4,10,4,0.5303740501403809,0.0008065700531005859,
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,0.5952246189117432,0.0008893013000488281,
3,0.02292776107788086,0.000637054443359375,
3,0.022403478622436523,0.0006723403930664062,
3,3,0.029837608337402344,0.0008957386016845703,
3,0.02707052230834961,0.0009839534759521484,
3,0.05493474006652832,0.0008420944213867188,
4,0.08521366119384766,0.0007500648498535156,
3,0.026020050048828125,0.0014185905456542969,
3,0.028403043746948242,0.0009598731994628906,
3,0.029859542846679688,0.0009272098541259766,
4,0.08840656280517578,0.00080108642578125,
5,0.1301417350769043,0.0008893013000488281,
5,0.13053035736083984,0.0009341239929199219,
1,3,0.028500080108642578,0.0009624958038330078,
4,0.09041476249694824,0.0014846324920654297,
3,0.026116132736206055,0.0007801055908203125,
4,0.0882103443145752,0.0007503032684326172,
10,0.6648240089416504,0.0020525455474853516,
3,0.05019855499267578,0.0006642341613769531,
5,0.15741896629333496,0.0009486675262451172,
4,0.08799433708190918,0.0011739730834960938,
6,0.19712352752685547,0.0020563602447509766,
4,4,4,4,4,4,4,4,4,0.004235506057739258,0.004035472869873047,
4,0.002963542938232422,4,0.0030701160430908203,4,0.0031919479370117188,4,0.0030553340911865234,0.0035085678100585938,
4,0.003009796142578125,0.0035810470581054688,
10,0.004608154296875,0.007368326187133789,
4,0.003091096878051758,4,0.0032439231872558594,0.003971099853515625,
4,0.0036423206329345703,0.0036923885345458984,
4,0.0036656856536865234,0.0033457279205322266,
4,0.0038073062896728516,0.003187894821166992,
4,0.0036334991455078125,0.003297567367553711,
10,0.007674217224121094,0.004935026168823242,
4,0.003970146179199219,0.00333404541015625,
4,0.0034983158111572266,0.0033659934997558594,
4,0.0039823055267333984,0.003262042999267578,
4,0.014191150665283203,0.0010848045349121094,
4,0.019725561141967773,0.0008938312530517578,
4,0.006358146667480469,0.0009984970092773438,
